1,2115,513.78,216.96,142.53,168.75,1,1,1,0
1,2116,708.75,169.05,184.42,190.75,1,1,1,0
1,2117,1375.31,73.23,412.23,447.49,1,1,1,1
1,2118,964.29,104.11,227.81,300.89,1,1,1,1
1,2119,112.7,234.44,345.94,396.56,1,1,1,1
1,2120,1294.55,178.09,166.34,226.91,1,1,1,0
1,2121,885.33,275.12,118.12,159.11,1,1,1,0
2,2115,512.25,216.7,142.98,169.27,1,1,1,0
2,2116,708.04,169.71,183.75,190.09,1,1,1,0
2,2117,1378.1,70.87,412.94,448.27,1,1,1,1
2,2118,964.68,101.04,225.98,298.47,1,1,1,1
2,2119,112.98,235.88,345.12,395.65,1,1,1,1
2,2120,1292.88,177.83,171.77,234.49,1,1,1,0
2,2121,887.16,274.86,116.56,157.02,1,1,1,0
3,2115,510.29,216.19,142.71,168.89,1,1,1,0
3,2116,707.28,169.7,183.96,190.34,1,1,1,0
3,2117,1379.52,70.47,411.16,446.3,1,1,1,1
3,2118,966.41,101.93,221.39,292.16,1,1,1,1
3,2119,110.22,234.95,345.3,395.73,1,1,1,1
3,2120,1294.66,178.02,172.29,235.33,1,1,1,0
3,2121,888.71,275.41,114.77,154.65,1,1,1,0
4,2115,507.8,216.26,142.49,168.53,1,1,1,0
4,2116,706.43,170.03,184.38,190.77,1,1,1,0
4,2117,1380.98,69.35,410.31,445.08,1,1,1,1
4,2118,966.74,100.11,219.48,289.15,1,1,1,1
4,2119,106.59,227.39,349.98,401.17,1,1,1,1
4,2120,1296.54,176.71,173.46,237.06,1,1,1,0
4,2121,890.26,275.58,113.89,153.5,1,1,1,0
5,2115,505.35,217.3,141.85,167.65,1,1,1,0
5,2116,704.43,170.69,185.36,191.9,1,1,1,0
5,2117,1378.8,66.79,415.26,450.08,1,1,1,1
5,2118,967.06,99.83,217.58,285.63,1,1,1,1
5,2119,102.24,229.06,348.81,399.72,1,1,1,1
5,2120,1298.0,176.73,172.04,235.11,1,1,1,0
5,2121,892.8,275.06,113.93,153.77,1,1,1,0
5,2122,342.2,219.44,110.54,128.91,1,1,1,0
6,2115,504.31,218.09,141.4,166.93,1,1,1,0
6,2116,702.93,171.33,187.38,194.21,1,1,1,0
6,2117,1375.99,65.98,417.57,452.21,1,1,1,1
6,2118,966.01,99.01,218.44,285.62,1,1,1,1
6,2119,99.7,230.53,347.1,397.51,1,1,1,1
6,2120,1300.03,177.19,170.06,232.43,1,1,1,0
6,2121,895.34,274.45,114.82,155.21,1,1,1,0
6,2122,343.48,219.51,109.38,127.44,1,1,1,0
7,2115,503.93,218.03,141.45,166.8,1,1,1,0
7,2116,701.64,171.75,188.85,196.05,1,1,1,0
7,2117,1370.1,66.28,419.7,454.08,1,1,1,1
7,2118,964.94,98.7,218.51,284.1,1,1,1,1
7,2119,98.36,231.75,346.6,396.91,1,1,1,1
7,2120,1300.65,177.68,167.7,229.46,1,1,1,0
7,2121,897.45,274.35,113.37,153.53,1,1,1,0
7,2122,344.21,219.41,108.85,126.6,1,1,1,0
8,2115,503.66,218.0,141.69,166.99,1,1,1,0
8,2116,699.14,172.5,191.05,198.94,1,1,1,0
8,2117,1364.82,69.33,420.19,454.08,1,1,1,1
8,2118,963.7,98.42,219.46,283.68,1,1,1,1
8,2119,95.79,232.74,346.15,396.17,1,1,1,1
8,2120,1303.48,178.38,164.88,225.59,1,1,1,0
8,2121,899.17,274.0,112.44,152.63,1,1,1,0
8,2122,345.39,219.49,107.65,124.91,1,1,1,0
9,2115,503.32,218.59,142.61,168.1,1,1,1,0
9,2116,696.85,173.78,191.41,199.75,1,1,1,0
9,2117,1349.62,73.05,425.65,460.27,1,1,1,1
9,2118,959.22,97.31,224.64,289.41,1,1,1,1
9,2119,90.75,234.15,345.67,395.28,1,1,1,1
9,2120,1307.37,180.92,158.04,215.31,1,1,1,0
9,2121,899.38,274.51,112.78,153.57,1,1,1,0
9,2122,345.38,219.52,108.43,125.51,1,1,1,0
10,2115,502.5,218.8,143.2,168.92,1,1,1,0
10,2116,695.34,174.43,189.69,198.17,1,1,1,0
10,2117,1341.1,76.84,430.45,466.14,1,1,1,1
10,2118,955.32,96.77,228.66,293.52,1,1,1,1
10,2119,87.89,236.0,345.17,394.45,1,1,1,1
10,2120,1304.93,183.19,158.12,215.94,1,1,1,0
10,2121,899.74,275.31,113.85,155.57,1,1,1,0
10,2122,344.97,219.64,109.04,125.86,1,1,1,0
11,2115,501.31,219.07,144.07,170.24,1,1,1,0
11,2116,694.5,175.26,186.44,194.89,1,1,1,0
11,2117,1336.65,80.55,431.83,468.77,1,1,1,1
11,2118,952.33,97.2,231.71,296.69,1,1,1,1
11,2119,83.29,235.36,347.46,396.69,1,1,1,1
11,2120,1308.23,184.48,162.91,221.88,1,1,1,0
11,2121,901.57,275.71,112.36,154.2,1,1,1,0
11,2122,344.19,219.78,109.66,126.11,1,1,1,0
12,2115,500.15,219.16,144.3,170.93,1,1,1,0
12,2116,692.58,175.85,185.31,193.73,1,1,1,0
12,2117,1335.85,82.61,430.89,468.95,1,1,1,1
12,2118,948.96,97.03,235.82,301.44,1,1,1,1
12,2119,80.48,236.12,348.72,397.73,1,1,1,1
12,2120,1304.26,183.32,163.7,223.91,1,1,1,0
12,2121,903.14,276.06,111.52,153.68,1,1,1,0
12,2122,343.73,219.93,109.8,125.71,1,1,1,0
13,2115,497.81,219.18,144.05,170.98,1,1,1,0
13,2116,689.46,177.15,183.37,191.38,1,1,1,0
13,2117,1336.25,81.44,427.84,467.23,1,1,1,1
13,2118,946.33,94.8,240.96,308.98,1,1,1,1
13,2119,80.06,238.9,347.88,396.81,1,1,1,1
13,2120,1304.6,184.05,161.81,221.9,1,1,1,0
13,2121,907.95,276.89,110.74,152.39,1,1,1,0
13,2122,342.84,220.09,110.46,125.88,1,1,1,0
14,2115,495.75,219.18,143.81,170.99,1,1,1,0
14,2116,687.82,177.81,182.92,190.49,1,1,1,0
14,2117,1337.29,83.04,420.38,459.98,1,1,1,1
14,2118,943.4,93.28,244.49,314.66,1,1,1,1
14,2119,79.71,242.55,346.48,395.05,1,1,1,1
14,2120,1306.33,184.8,157.87,216.43,1,1,1,0
14,2121,911.54,280.42,108.35,149.1,1,1,1,0
14,2122,341.75,220.25,110.99,125.86,1,1,1,0
14,2123,1670.01,97.84,293.88,383.7,1,1,1,0
15,2115,493.59,219.27,143.58,170.88,1,1,1,0
15,2116,685.45,177.83,183.21,190.57,1,1,1,0
15,2117,1339.3,85.21,414.6,454.37,1,1,1,1
15,2118,940.66,92.32,246.77,319.13,1,1,1,1
