1,1477,617.95,25.01,170.36,243.78,1,1,1,1
1,1478,1105.71,19.26,64.29,79.28,1,1,1,0
1,1479,262.77,17.83,58.66,66.6,1,1,1,0
1,1480,1020.54,41.76,65.89,77.97,1,1,1,0
1,1481,441.96,0,125.36,116.31,1,1,1,0
1,1482,329.87,0,116.92,113.5,1,1,1,0
1,1483,870.27,81.56,46.61,60.07,1,1,1,0
1,1484,75.23,0,114.11,76.84,1,1,1,0
1,1485,1227.05,33.2,61.07,77.9,1,1,1,0
1,1486,936.16,43.24,40.18,49.62,1,1,1,0
1,1487,767.81,68.4,47.41,58.76,1,1,1,0
2,1477,617.46,25.01,171.33,245.18,1,1,1,1
2,1478,1105.53,19.94,64.65,79.78,1,1,1,0
2,1479,261.33,18.13,58.75,66.68,1,1,1,0
2,1480,1019.03,42.55,66.11,78.23,1,1,1,0
2,1481,440.84,0,126.21,116.84,1,1,1,0
2,1482,329.96,0,132.76,127.28,1,1,1,0
2,1483,870.4,82.09,46.34,59.72,1,1,1,0
2,1484,82.82,0,113.54,78.67,1,1,1,0
2,1485,1227.84,33.66,60.89,77.7,1,1,1,0
2,1486,936.2,43.59,40.11,49.53,1,1,1,0
2,1487,767.5,69.01,48.05,59.55,1,1,1,0
3,1477,616.59,25.48,171.82,245.89,1,1,1,1
3,1478,1105.1,20.85,64.27,79.42,1,1,1,0
3,1479,259.85,18.64,59.34,67.34,1,1,1,0
3,1480,1017.83,43.01,65.53,77.48,1,1,1,0
3,1481,439.48,0,127.44,117.25,1,1,1,0
3,1482,341.16,0,124.57,119.25,1,1,1,0
3,1483,870.46,82.76,46.22,59.54,1,1,1,0
3,1484,90.98,0,112.71,79.53,1,1,1,0
3,1485,1228.55,34.16,60.97,77.86,1,1,1,0
3,1486,936.67,43.91,40.42,49.93,1,1,1,0
3,1487,767.09,69.47,48.85,60.58,1,1,1,0
4,1477,616.45,26.32,171.71,245.7,1,1,1,1
4,1478,1105.16,21.53,64.98,80.58,1,1,1,0
4,1479,258.21,19.3,60.11,68.22,1,1,1,0
4,1480,1015.11,43.99,65.16,77.0,1,1,1,0
4,1481,439.22,0,128.13,118.43,1,1,1,0
4,1482,353.02,0,119.72,114.13,1,1,1,0
4,1483,870.99,83.46,46.39,59.76,1,1,1,0
