1,885,933.55,397.77,277.23,362.81,1,1,1,1
1,886,516.19,687.05,105.77,118.12,1,1,1,0
2,885,950.71,371.1,278.47,364.38,1,1,1,1
2,886,536.91,662.47,108.53,121.26,1,1,1,0
3,885,967.83,344.48,278.47,364.18,1,1,1,1
3,886,555.21,632.69,108.8,121.8,1,1,1,0
4,885,971.89,314.98,281.86,368.69,1,1,1,1
4,886,567.48,608.68,107.45,120.77,1,1,1,0
5,885,969.29,298.91,283.1,370.45,1,1,1,1
5,886,574.01,591.41,106.82,120.62,1,1,1,0
5,887,30.24,683.8,196.56,227.09,1,1,1,0
6,885,966.17,290.83,283.31,371.18,1,1,1,1
6,886,577.0,575.34,107.79,122.29,1,1,1,0
6,887,33.2,673.34,194.63,224.87,1,1,1,0
7,885,963.39,286.69,282.03,369.78,1,1,1,1
7,886,579.82,560.89,109.84,125.38,1,1,1,0
7,887,36.25,661.82,193.17,223.18,1,1,1,0
8,885,954.9,277.99,282.51,370.56,1,1,1,1
8,886,582.04,546.96,107.73,123.61,1,1,1,0
8,887,36.25,648.57,190.58,220.0,1,1,1,0
9,885,946.34,265.39,278.74,365.68,1,1,1,1
9,886,566.62,513.96,116.85,133.98,1,1,1,0
9,887,28.04,627.52,192.83,222.56,1,1,1,0
10,885,934.25,246.12,272.24,357.18,1,1,1,1
10,886,555.07,479.92,122.06,140.05,1,1,1,0
10,887,21.67,602.58,194.17,224.34,1,1,1,0
11,885,925.74,217.63,269.89,354.57,1,1,1,1
11,886,564.16,455.61,112.97,130.21,1,1,1,0
11,887,24.09,578.06,190.06,219.17,1,1,1,0
12,885,924.85,190.11,266.53,350.62,1,1,1,1
12,886,575.83,427.5,105.8,122.38,1,1,1,0
12,887,35.01,553.92,185.61,213.34,1,1,1,0
13,885,923.11,158.21,266.86,351.35,1,1,1,1
13,886,580.68,397.7,106.7,124.41,1,1,1,0
13,887,44.86,536.29,179.95,206.11,1,1,1,0
14,885,912.79,130.5,268.07,353.0,1,1,1,1
14,886,579.35,377.36,106.78,125.13,1,1,1,0
14,887,40.45,518.15,181.45,207.14,1,1,1,0
15,885,892.55,106.78,269.48,354.77,1,1,1,1
15,886,565.19,362.24,111.05,130.99,1,1,1,0
15,887,26.56,513.11,180.01,204.32,1,1,1,0
16,885,863.11,85.28,269.25,354.87,1,1,1,1
16,886,544.97,352.05,109.98,130.41,1,1,1,0
16,887,5.11,512.5,178.29,201.75,1,1,1,0
17,885,837.69,68.83,270.37,356.34,1,1,1,1
17,886,525.8,347.39,108.13,128.94,1,1,1,0
17,887,0,510.5,166.9,201.72,1,1,1,0
18,885,823.41,57.36,267.4,352.22,1,1,1,1
18,886,516.75,344.69,105.32,126.36,1,1,1,0
18,887,0,512.31,157.88,193.29,1,1,1,0
19,885,812.48,39.57,267.06,351.38,1,1,1,1
19,886,510.32,339.65,104.6,126.16,1,1,1,0
19,887,0,506.48,152.46,191.27,1,1,1,0
20,885,803.42,19.24,265.76,349.7,1,1,1,1
20,886,505.47,330.17,104.36,126.48,1,1,1,0
20,887,0,495.38,149.52,186.98,1,1,1,0
21,885,795.34,0.06,265.12,349.2,1,1,1,1
21,886,503.22,323.99,103.88,126.2,1,1,1,0
21,887,0,478.88,147.14,189.41,1,1,1,0
22,885,790.74,0,262.47,330.67,1,1,1,1
22,886,500.01,319.66,104.4,126.88,1,1,1,0
22,887,0,467.78,142.76,186.54,1,1,1,0
23,885,787.67,0,258.66,314.48,1,1,1,1
23,886,500.14,317.73,105.03,127.93,1,1,1,0
23,887,0,459.68,140.11,184.76,1,1,1,0
24,885,784.27,0,254.53,304.44,1,1,1,1
24,886,501.31,320.44,104.12,127.13,1,1,1,0
24,887,0,456.93,137.42,183.19,1,1,1,0
25,885,780.61,0,247.3,291.32,1,1,1,1
25,886,500.58,320.36,103.24,126.01,1,1,1,0
25,887,0,451.88,129.12,175.42,1,1,1,0
26,885,776.08,0,240.42,274.39,1,1,1,1
26,886,498.69,313.13,103.21,125.59,1,1,1,0
26,887,0,437.8,123.56,179.61,1,1,1,0
27,885,770.1,0,239.99,259.68,1,1,1,1
27,886,497.12,303.97,103.14,125.43,1,1,1,0
27,887,0,430.98,116.51,174.13,1,1,1,0
28,885,765.32,0,239.17,249.59,1,1,1,1
28,886,495.23,296.96,103.53,125.67,1,1,1,0
28,887,0,439.9,104.12,155.48,1,1,1,0
29,885,761.05,0,239.72,247.79,1,1,1,1
29,886,494.43,295.85,103.66,125.76,1,1,1,0
29,887,0,450.51,100.01,153.34,1,1,1,0
30,885,773.66,0,236.37,251.98,1,1,1,1
30,886,505.62,297.65,103.64,125.49,1,1,1,0
31,885,781.99,0,239.07,259.85,1,1,1,1
31,886,515.52,300.62,105.61,127.79,1,1,1,0
32,885,783.28,0,239.06,264.62,1,1,1,1
32,886,516.2,299.36,104.14,125.88,1,1,1,0
33,885,785.55,0,236.57,261.37,1,1,1,1
33,886,519.97,289.15,98.72,119.13,1,1,1,0
34,885,790.4,0,230.31,249.32,1,1,1,1
34,886,520.75,264.57,96.08,115.76,1,1,1,0
35,885,797.65,0,226.27,236.04,1,1,1,1
35,886,520.74,233.54,99.74,120.27,1,1,1,0
36,885,818.79,0,221.32,227.45,1,1,1,1
36,886,535.78,210.04,100.52,121.7,1,1,1,0
37,885,833.62,0,225.89,227.47,1,1,1,1
37,886,545.35,195.15,103.66,125.65,1,1,1,0
38,885,834.43,0,236.43,235.84,1,1,1,1
38,886,547.4,192.16,103.87,125.86,1,1,1,0
