1,452,1084.22,264.27,169.35,236.85,1,1,1,1
1,453,632.81,314.0,185.62,205.51,1,1,1,1
1,454,66.45,388.43,95.98,104.87,1,1,1,0
1,455,1265.62,433.63,53.04,59.67,1,1,1,0
1,456,1726.07,449.0,28.93,27.12,1,1,1,0
1,457,315.8,461.65,24.11,25.92,1,1,1,0
1,458,1441.61,410.73,26.52,28.93,1,1,1,0
1,459,955.85,422.18,18.08,19.89,1,1,1,0
1,460,1487.41,407.71,21.7,24.71,1,1,1,0
1,461,1305.4,417.05,21.7,23.5,1,1,1,0
1,462,226.16,429.71,29.53,28.33,1,1,1,0
1,463,1669.42,416.75,16.88,16.27,1,1,1,0
2,452,1083.95,264.27,169.36,236.85,1,1,1,1
2,453,632.9,314.0,186.5,206.56,1,1,1,1
2,454,70.3,388.16,95.38,104.34,1,1,1,0
2,455,1259.8,435.2,52.13,58.62,1,1,1,0
2,456,1725.53,448.47,30.02,28.17,1,1,1,0
2,457,316.09,461.65,24.58,26.44,1,1,1,0
2,458,1438.7,411.77,26.05,28.41,1,1,1,0
2,459,952.71,422.18,18.08,19.89,1,1,1,0
2,460,1485.32,408.5,21.7,24.71,1,1,1,0
2,461,1301.24,417.32,21.65,23.5,1,1,1,0
2,462,226.43,429.97,29.51,28.33,1,1,1,0
2,463,1671.25,416.75,17.41,16.8,1,1,1,0
3,452,1083.41,264.51,169.42,236.85,1,1,1,1
3,453,631.58,313.53,187.45,207.68,1,1,1,1
3,454,77.91,386.71,95.58,104.72,1,1,1,0
3,455,1253.52,435.94,51.19,57.49,1,1,1,0
3,456,1724.52,448.84,30.18,28.35,1,1,1,0
3,457,316.36,462.12,24.22,26.06,1,1,1,0
3,458,1434.41,411.48,25.98,28.32,1,1,1,0
3,459,949.35,423.59,18.08,19.89,1,1,1,0
3,460,1483.28,408.63,21.3,24.24,1,1,1,0
3,461,1298.16,418.06,20.75,22.56,1,1,1,0
3,462,223.14,428.84,32.88,31.61,1,1,1,0
3,463,1672.5,416.75,17.48,16.89,1,1,1,0
4,452,1083.22,264.81,169.48,236.85,1,1,1,1
4,453,630.33,313.15,188.46,208.93,1,1,1,1
4,454,86.72,385.11,93.88,103.01,1,1,1,0
4,455,1240.68,433.8,59.94,67.42,1,1,1,0
4,456,1724.9,448.29,30.63,28.84,1,1,1,0
4,457,316.42,462.96,23.66,25.47,1,1,1,0
4,458,1429.24,409.52,26.39,28.76,1,1,1,0
4,459,945.34,424.72,17.68,19.43,1,1,1,0
4,460,1481.94,409.12,20.8,23.63,1,1,1,0
4,461,1293.96,418.29,19.61,21.33,1,1,1,0
4,462,222.78,427.61,32.14,30.93,1,1,1,0
4,463,1674.24,416.52,16.58,15.99,1,1,1,0
5,452,1083.75,266.24,168.36,235.07,1,1,1,1
5,453,630.24,312.82,189.09,209.74,1,1,1,1
5,454,92.71,384.64,95.52,105.15,1,1,1,0
5,455,1234.41,433.34,60.56,68.48,1,1,1,0
5,456,1724.21,447.89,30.71,28.99,1,1,1,0
